,county,lineage,collection_date,count
885,San Joaquin County,B.1.110,2020-04-27,2
886,San Joaquin County,B.1.110,2020-05-11,2
887,San Joaquin County,B.1.166,2020-05-11,1
888,San Joaquin County,B.1.324,2020-04-06,1
889,San Joaquin County,B.1.334,2020-03-30,1
890,San Joaquin County,B.1.369,2020-04-06,1
891,San Joaquin County,B.1.384,2020-04-13,1
892,San Joaquin County,B.1.415,2020-04-20,1
893,San Joaquin County,B.1.453,2020-05-11,3
894,San Joaquin County,B.1.503,2020-05-04,1
895,San Joaquin County,B.1.503,2020-05-11,1
896,San Joaquin County,B.1.8,2020-04-27,17
897,San Joaquin County,B.1.8,2020-05-04,19
898,San Joaquin County,B.1.8,2020-05-11,5
899,San Joaquin County,B.1.98,2020-04-13,1
900,San Luis Obispo County,A.1,2020-03-23,1
901,San Luis Obispo County,B.1,2020-03-16,1
902,San Luis Obispo County,B.1,2020-03-23,2
903,San Luis Obispo County,B.1,2020-03-30,4
904,San Luis Obispo County,B.1,2020-04-13,1
905,San Luis Obispo County,B.1,2020-07-20,12
906,San Luis Obispo County,B.1,2020-07-27,6
907,San Luis Obispo County,B.1,2020-08-17,1
908,San Luis Obispo County,B.1,2020-08-24,1
909,San Luis Obispo County,B.1,2020-09-21,1
910,San Luis Obispo County,B.1.1.113,2020-03-30,2
911,San Luis Obispo County,B.1.1.128,2020-07-27,1
912,San Luis Obispo County,B.1.1.288,2020-11-09,1
913,San Luis Obispo County,B.1.1.291,2020-07-27,2
914,San Luis Obispo County,B.1.1.70,2020-03-30,2
915,San Luis Obispo County,B.1.1.70,2020-07-27,1
916,San Luis Obispo County,B.1.110,2020-03-23,2
917,San Luis Obispo County,B.1.110,2020-03-30,1
918,San Luis Obispo County,B.1.139,2020-07-27,1
919,San Luis Obispo County,B.1.163,2020-03-16,1
920,San Luis Obispo County,B.1.163,2020-06-22,1
921,San Luis Obispo County,B.1.166,2020-04-13,1
922,San Luis Obispo County,B.1.166,2020-04-20,1
923,San Luis Obispo County,B.1.189,2020-07-27,1
924,San Luis Obispo County,B.1.2,2020-06-22,1
925,San Luis Obispo County,B.1.2,2020-07-27,1
926,San Luis Obispo County,B.1.2,2020-09-21,1
927,San Luis Obispo County,B.1.240,2020-07-13,1
928,San Luis Obispo County,B.1.243,2020-07-20,3
929,San Luis Obispo County,B.1.243,2020-07-27,2
930,San Luis Obispo County,B.1.243,2020-09-28,1
931,San Luis Obispo County,B.1.267,2020-06-15,1
932,San Luis Obispo County,B.1.267,2020-07-13,1
933,San Luis Obispo County,B.1.267,2020-07-20,7
934,San Luis Obispo County,B.1.267,2020-07-27,8
935,San Luis Obispo County,B.1.309,2020-07-13,1
936,San Luis Obispo County,B.1.309,2020-07-27,2
937,San Luis Obispo County,B.1.314,2020-03-23,3
938,San Luis Obispo County,B.1.320,2020-03-16,1
939,San Luis Obispo County,B.1.320,2020-03-23,3
940,San Luis Obispo County,B.1.320,2020-03-30,4
941,San Luis Obispo County,B.1.320,2020-04-06,1
942,San Luis Obispo County,B.1.320,2020-04-13,2
943,San Luis Obispo County,B.1.320,2020-04-27,5
944,San Luis Obispo County,B.1.320,2020-05-04,6
945,San Luis Obispo County,B.1.320,2020-05-11,2
946,San Luis Obispo County,B.1.336,2020-05-04,5
947,San Luis Obispo County,B.1.336,2020-07-13,1
948,San Luis Obispo County,B.1.369,2020-04-20,1
949,San Luis Obispo County,B.1.369,2020-07-13,5
950,San Luis Obispo County,B.1.369,2020-07-20,3
951,San Luis Obispo County,B.1.369,2020-07-27,10
952,San Luis Obispo County,B.1.369,2020-08-03,1
953,San Luis Obispo County,B.1.399,2020-07-20,2
954,San Luis Obispo County,B.1.399,2020-07-27,5
955,San Luis Obispo County,B.1.399,2020-08-03,2
956,San Luis Obispo County,B.1.399,2020-09-07,3
957,San Luis Obispo County,B.1.399,2020-09-21,3
958,San Luis Obispo County,B.1.453,2020-07-20,4
959,Santa Clara County,A,2020-04-06,1
960,Santa Clara County,A,2020-04-20,1
961,Santa Clara County,A.1,2020-03-09,2
962,Santa Clara County,A.1,2020-04-06,3
963,Santa Clara County,A.1,2020-04-13,2
964,Santa Clara County,A.1,2020-04-27,2
965,Santa Clara County,A.1,2020-05-11,3
966,Santa Clara County,A.3,2020-04-06,1
967,Santa Clara County,B,2020-03-09,1
968,Santa Clara County,B,2020-03-16,2
969,Santa Clara County,B,2020-03-23,2
970,Santa Clara County,B,2020-03-30,2
971,Santa Clara County,B,2020-04-06,13
972,Santa Clara County,B,2020-04-13,3
973,Santa Clara County,B,2020-04-20,2
974,Santa Clara County,B,2020-04-27,2
975,Santa Clara County,B,2020-05-11,5
976,Santa Clara County,B.1,2020-03-16,2
977,Santa Clara County,B.1,2020-03-23,1
978,Santa Clara County,B.1,2020-03-30,1
979,Santa Clara County,B.1,2020-04-06,22
980,Santa Clara County,B.1,2020-04-13,8
981,Santa Clara County,B.1,2020-04-20,4
982,Santa Clara County,B.1,2020-04-27,5
983,Santa Clara County,B.1,2020-05-04,1
984,Santa Clara County,B.1,2020-05-11,17
985,Santa Clara County,B.1,2020-05-18,9
986,Santa Clara County,B.1,2020-05-25,10
987,Santa Clara County,B.1,2020-06-01,1
988,Santa Clara County,B.1,2020-06-08,7
989,Santa Clara County,B.1,2020-06-15,8
990,Santa Clara County,B.1,2020-06-22,7
991,Santa Clara County,B.1,2020-06-29,1
992,Santa Clara County,B.1,2020-07-06,1
993,Santa Clara County,B.1,2020-07-13,3
994,Santa Clara County,B.1,2020-07-20,4
995,Santa Clara County,B.1,2020-07-27,3
996,Santa Clara County,B.1,2020-08-03,4
997,Santa Clara County,B.1,2020-08-10,2
998,Santa Clara County,B.1,2020-08-17,2
999,Santa Clara County,B.1,2020-09-07,3
1000,Santa Clara County,B.1,2020-09-14,6
1001,Santa Clara County,B.1,2020-09-21,28
1002,Santa Clara County,B.1,2020-09-28,11
1003,Santa Clara County,B.1,2020-10-05,4
1004,Santa Clara County,B.1,2020-10-12,5
1005,Santa Clara County,B.1,2020-10-19,1
1006,Santa Clara County,B.1,2020-10-26,1
1007,Santa Clara County,B.1,2020-11-02,1
1008,Santa Clara County,B.1,2020-11-16,3
1009,Santa Clara County,B.1,2020-11-23,16
1010,Santa Clara County,B.1,2020-11-30,2
1011,Santa Clara County,B.1,2020-12-07,16
1012,Santa Clara County,B.1,2020-12-14,8
1013,Santa Clara County,B.1,2020-12-21,2
1014,Santa Clara County,B.1,2020-12-28,3
1015,Santa Clara County,B.1,2021-01-04,2
1016,Santa Clara County,B.1.1,2020-03-16,1
1017,Santa Clara County,B.1.1.1,2020-06-15,1
1018,Santa Clara County,B.1.1.1,2020-07-20,2
1019,Santa Clara County,B.1.1.10,2020-04-06,1
1020,Santa Clara County,B.1.1.100,2020-12-21,1
1021,Santa Clara County,B.1.1.100,2021-01-04,3
1022,Santa Clara County,B.1.1.113,2020-05-11,1
1023,Santa Clara County,B.1.1.113,2020-05-18,1
1024,Santa Clara County,B.1.1.113,2020-06-22,2
1025,Santa Clara County,B.1.1.128,2020-07-20,1
1026,Santa Clara County,B.1.1.132,2020-04-27,1
1027,Santa Clara County,B.1.1.132,2020-05-25,1
1028,Santa Clara County,B.1.1.132,2020-07-27,1
1029,Santa Clara County,B.1.1.135,2020-09-14,2
1030,Santa Clara County,B.1.1.135,2020-09-28,4
1031,Santa Clara County,B.1.1.135,2020-10-05,5
1032,Santa Clara County,B.1.1.139,2020-06-22,1
1033,Santa Clara County,B.1.1.139,2020-06-29,1
1034,Santa Clara County,B.1.1.139,2020-07-20,1
1035,Santa Clara County,B.1.1.139,2020-08-24,1
1036,Santa Clara County,B.1.1.139,2020-10-26,1
1037,Santa Clara County,B.1.1.139,2020-11-09,4
1038,Santa Clara County,B.1.1.141,2020-12-21,1
1039,Santa Clara County,B.1.1.152,2020-11-16,1
1040,Santa Clara County,B.1.1.158,2020-07-20,1
1041,Santa Clara County,B.1.1.158,2020-07-27,2
1042,Santa Clara County,B.1.1.162,2020-04-13,2
1043,Santa Clara County,B.1.1.162,2020-10-19,1
1044,Santa Clara County,B.1.1.162,2020-10-26,1
1045,Santa Clara County,B.1.1.174,2020-08-10,11
1046,Santa Clara County,B.1.1.174,2020-08-17,1
1047,Santa Clara County,B.1.1.174,2020-08-24,9
1048,Santa Clara County,B.1.1.174,2020-08-31,1
1049,Santa Clara County,B.1.1.174,2020-09-07,15
1050,Santa Clara County,B.1.1.174,2020-09-14,1
1051,Santa Clara County,B.1.1.192,2020-07-20,1
1052,Santa Clara County,B.1.1.205,2020-05-18,2
1053,Santa Clara County,B.1.1.205,2020-05-25,2
1054,Santa Clara County,B.1.1.205,2020-06-01,1
1055,Santa Clara County,B.1.1.205,2020-06-22,2
1056,Santa Clara County,B.1.1.205,2020-07-27,2
1057,Santa Clara County,B.1.1.205,2020-09-07,2
1058,Santa Clara County,B.1.1.205,2020-09-14,1
1059,Santa Clara County,B.1.1.205,2020-09-21,1
1060,Santa Clara County,B.1.1.205,2020-11-23,1
1061,Santa Clara County,B.1.1.205,2020-12-07,11
1062,Santa Clara County,B.1.1.205,2020-12-14,1
1063,Santa Clara County,B.1.1.205,2020-12-21,1
1064,Santa Clara County,B.1.1.207,2020-04-06,1
1065,Santa Clara County,B.1.1.212,2020-11-16,2
1066,Santa Clara County,B.1.1.212,2020-11-23,4
1067,Santa Clara County,B.1.1.212,2020-11-30,1
1068,Santa Clara County,B.1.1.216,2020-10-26,1
1069,Santa Clara County,B.1.1.216,2020-11-09,2
1070,Santa Clara County,B.1.1.216,2020-11-16,1
1071,Santa Clara County,B.1.1.216,2020-11-23,7
1072,Santa Clara County,B.1.1.222,2020-09-14,1
1073,Santa Clara County,B.1.1.222,2020-11-02,1
1074,Santa Clara County,B.1.1.222,2020-11-09,4
1075,Santa Clara County,B.1.1.222,2020-11-16,1
1076,Santa Clara County,B.1.1.222,2020-11-23,11
1077,Santa Clara County,B.1.1.222,2020-11-30,1
1078,Santa Clara County,B.1.1.222,2020-12-07,9
1079,Santa Clara County,B.1.1.222,2020-12-14,1
1080,Santa Clara County,B.1.1.222,2020-12-21,1
1081,Santa Clara County,B.1.1.222,2021-01-04,2
1082,Santa Clara County,B.1.1.228,2020-07-13,1
1083,Santa Clara County,B.1.1.231,2020-12-21,3
1084,Santa Clara County,B.1.1.244,2020-05-18,1
1085,Santa Clara County,B.1.1.244,2020-07-27,2
1086,Santa Clara County,B.1.1.28,2020-06-22,1
1087,Santa Clara County,B.1.1.285,2020-11-30,1
1088,Santa Clara County,B.1.1.29,2020-05-18,1
1089,Santa Clara County,B.1.1.29,2020-06-22,2
1090,Santa Clara County,B.1.1.291,2020-07-13,1
1091,Santa Clara County,B.1.1.291,2020-07-27,1
1092,Santa Clara County,B.1.1.44,2020-11-30,1
1093,Santa Clara County,B.1.1.44,2020-12-07,4
1094,Santa Clara County,B.1.1.61,2020-04-20,1
1095,Santa Clara County,B.1.1.70,2020-04-06,5
1096,Santa Clara County,B.1.1.70,2020-04-13,1
1097,Santa Clara County,B.1.1.70,2020-04-27,1
1098,Santa Clara County,B.1.1.70,2020-05-04,1
1099,Santa Clara County,B.1.1.70,2020-05-11,4
1100,Santa Clara County,B.1.1.70,2020-05-18,3
1101,Santa Clara County,B.1.1.70,2020-06-08,1
1102,Santa Clara County,B.1.1.70,2020-06-22,4
1103,Santa Clara County,B.1.1.70,2020-06-29,3
1104,Santa Clara County,B.1.1.70,2020-07-06,1
1105,Santa Clara County,B.1.1.70,2020-07-20,9
1106,Santa Clara County,B.1.1.70,2020-07-27,5
1107,Santa Clara County,B.1.1.70,2020-08-03,3
1108,Santa Clara County,B.1.1.70,2020-08-10,1
1109,Santa Clara County,B.1.1.70,2020-08-31,1
1110,Santa Clara County,B.1.1.70,2020-09-07,4
1111,Santa Clara County,B.1.1.70,2020-09-21,3
1112,Santa Clara County,B.1.1.70,2020-10-05,2
1113,Santa Clara County,B.1.1.70,2020-11-16,3
1114,Santa Clara County,B.1.1.70,2020-11-23,19
1115,Santa Clara County,B.1.1.70,2020-11-30,13
1116,Santa Clara County,B.1.1.70,2020-12-07,7
1117,Santa Clara County,B.1.1.70,2020-12-14,1
1118,Santa Clara County,B.1.110,2020-03-23,1
1119,Santa Clara County,B.1.110,2020-05-25,3
1120,Santa Clara County,B.1.110,2020-06-08,1
1121,Santa Clara County,B.1.110,2020-06-29,1
1122,Santa Clara County,B.1.110,2020-07-20,1
1123,Santa Clara County,B.1.110,2020-07-27,1
1124,Santa Clara County,B.1.139,2020-12-21,1
1125,Santa Clara County,B.1.14,2020-04-06,12
1126,Santa Clara County,B.1.14,2020-04-13,16
1127,Santa Clara County,B.1.14,2020-04-20,5
1128,Santa Clara County,B.1.14,2020-04-27,12
1129,Santa Clara County,B.1.14,2020-05-04,3
1130,Santa Clara County,B.1.14,2020-05-11,1
1131,Santa Clara County,B.1.157,2020-03-23,1
1132,Santa Clara County,B.1.166,2020-04-06,1
1133,Santa Clara County,B.1.166,2020-06-15,1
1134,Santa Clara County,B.1.189,2020-12-07,2
1135,Santa Clara County,B.1.199,2020-12-07,1
1136,Santa Clara County,B.1.2,2020-05-04,1
1137,Santa Clara County,B.1.2,2020-05-18,1
1138,Santa Clara County,B.1.2,2020-06-08,1
1139,Santa Clara County,B.1.2,2020-07-20,1
1140,Santa Clara County,B.1.2,2020-07-27,1
1141,Santa Clara County,B.1.2,2020-08-31,1
1142,Santa Clara County,B.1.2,2020-09-28,1
1143,Santa Clara County,B.1.2,2020-10-12,4
1144,Santa Clara County,B.1.2,2020-10-19,3
1145,Santa Clara County,B.1.2,2020-10-26,5
1146,Santa Clara County,B.1.2,2020-11-02,1
1147,Santa Clara County,B.1.2,2020-11-09,3
1148,Santa Clara County,B.1.2,2020-11-16,16
1149,Santa Clara County,B.1.2,2020-11-23,21
1150,Santa Clara County,B.1.2,2020-11-30,28
1151,Santa Clara County,B.1.2,2020-12-07,57
1152,Santa Clara County,B.1.2,2020-12-14,72
1153,Santa Clara County,B.1.2,2020-12-21,69
1154,Santa Clara County,B.1.2,2020-12-28,15
1155,Santa Clara County,B.1.2,2021-01-04,49
1156,Santa Clara County,B.1.216,2020-07-20,1
1157,Santa Clara County,B.1.216,2020-07-27,1
1158,Santa Clara County,B.1.216,2020-10-05,1
1159,Santa Clara County,B.1.216,2020-10-12,1
1160,Santa Clara County,B.1.216,2020-11-23,4
1161,Santa Clara County,B.1.216,2020-12-21,2
1162,Santa Clara County,B.1.232,2020-08-31,1
1163,Santa Clara County,B.1.232,2020-09-28,1
1164,Santa Clara County,B.1.232,2020-10-12,1
1165,Santa Clara County,B.1.232,2020-10-19,2
1166,Santa Clara County,B.1.232,2020-10-26,8
1167,Santa Clara County,B.1.232,2020-11-09,2
1168,Santa Clara County,B.1.232,2020-11-16,7
1169,Santa Clara County,B.1.232,2020-11-23,38
1170,Santa Clara County,B.1.232,2020-11-30,36
1171,Santa Clara County,B.1.232,2020-12-07,50
1172,Santa Clara County,B.1.232,2020-12-14,8
1173,Santa Clara County,B.1.232,2020-12-21,6
1174,Santa Clara County,B.1.232,2020-12-28,4
1175,Santa Clara County,B.1.232,2021-01-04,2
1176,Santa Clara County,B.1.234,2020-12-07,5
1177,Santa Clara County,B.1.234,2020-12-21,4
1178,Santa Clara County,B.1.239,2020-08-31,4
1179,Santa Clara County,B.1.239,2020-09-07,2
1180,Santa Clara County,B.1.239,2020-09-14,1
1181,Santa Clara County,B.1.239,2020-09-28,2
1182,Santa Clara County,B.1.239,2020-11-16,2
1183,Santa Clara County,B.1.239,2020-12-07,4
1184,Santa Clara County,B.1.240,2020-06-29,1
1185,Santa Clara County,B.1.240,2020-08-31,2
1186,Santa Clara County,B.1.240,2020-09-07,4
1187,Santa Clara County,B.1.240,2020-11-09,1
1188,Santa Clara County,B.1.240,2020-11-23,6
1189,Santa Clara County,B.1.240,2020-12-07,15
1190,Santa Clara County,B.1.240,2020-12-14,1
1191,Santa Clara County,B.1.241,2020-07-27,1
1192,Santa Clara County,B.1.241,2020-09-07,2
1193,Santa Clara County,B.1.241,2020-10-05,1
1194,Santa Clara County,B.1.241,2020-11-23,1
1195,Santa Clara County,B.1.241,2020-12-07,1
1196,Santa Clara County,B.1.243,2020-05-18,1
1197,Santa Clara County,B.1.243,2020-05-25,1
1198,Santa Clara County,B.1.243,2020-06-08,3
1199,Santa Clara County,B.1.243,2020-06-15,1
1200,Santa Clara County,B.1.243,2020-06-22,13
1201,Santa Clara County,B.1.243,2020-06-29,41
1202,Santa Clara County,B.1.243,2020-07-06,19
1203,Santa Clara County,B.1.243,2020-07-13,2
1204,Santa Clara County,B.1.243,2020-07-20,28
1205,Santa Clara County,B.1.243,2020-07-27,8
1206,Santa Clara County,B.1.243,2020-08-03,22
1207,Santa Clara County,B.1.243,2020-08-10,9
1208,Santa Clara County,B.1.243,2020-08-17,7
1209,Santa Clara County,B.1.243,2020-08-31,2
1210,Santa Clara County,B.1.243,2020-09-07,4
1211,Santa Clara County,B.1.243,2020-09-14,11
1212,Santa Clara County,B.1.243,2020-09-21,2
1213,Santa Clara County,B.1.243,2020-09-28,5
1214,Santa Clara County,B.1.243,2020-10-05,4
1215,Santa Clara County,B.1.243,2020-10-12,7
1216,Santa Clara County,B.1.243,2020-10-19,8
1217,Santa Clara County,B.1.243,2020-10-26,2
1218,Santa Clara County,B.1.243,2020-11-02,4
1219,Santa Clara County,B.1.243,2020-11-09,4
1220,Santa Clara County,B.1.243,2020-11-16,2
1221,Santa Clara County,B.1.243,2020-11-23,14
1222,Santa Clara County,B.1.243,2020-11-30,50
1223,Santa Clara County,B.1.243,2020-12-07,57
1224,Santa Clara County,B.1.243,2020-12-14,4
1225,Santa Clara County,B.1.243,2020-12-21,11
1226,Santa Clara County,B.1.243,2020-12-28,6
1227,Santa Clara County,B.1.267,2020-07-20,4
1228,Santa Clara County,B.1.293,2020-06-22,2
1229,Santa Clara County,B.1.293,2020-06-29,1
1230,Santa Clara County,B.1.293,2020-07-06,1
1231,Santa Clara County,B.1.305,2020-09-07,1
1232,Santa Clara County,B.1.305,2020-09-28,1
1233,Santa Clara County,B.1.305,2020-10-05,2
1234,Santa Clara County,B.1.305,2020-10-12,18
1235,Santa Clara County,B.1.305,2020-10-19,4
1236,Santa Clara County,B.1.305,2020-10-26,2
1237,Santa Clara County,B.1.305,2020-11-02,6
1238,Santa Clara County,B.1.305,2020-11-09,7
1239,Santa Clara County,B.1.309,2020-06-29,1
1240,Santa Clara County,B.1.309,2020-07-13,1
1241,Santa Clara County,B.1.309,2020-07-20,1
1242,Santa Clara County,B.1.311,2020-12-07,1
1243,Santa Clara County,B.1.320,2020-05-11,1
1244,Santa Clara County,B.1.320,2020-06-22,1
1245,Santa Clara County,B.1.320,2020-07-20,1
1246,Santa Clara County,B.1.324,2020-04-06,1
1247,Santa Clara County,B.1.325,2020-12-07,2
1248,Santa Clara County,B.1.336,2020-04-27,2
1249,Santa Clara County,B.1.336,2020-05-25,7
1250,Santa Clara County,B.1.336,2020-06-01,1
1251,Santa Clara County,B.1.336,2020-06-08,1
1252,Santa Clara County,B.1.348,2020-11-23,1
1253,Santa Clara County,B.1.348,2020-12-07,1
1254,Santa Clara County,B.1.349,2020-12-07,1
1255,Santa Clara County,B.1.36,2020-09-07,2
1256,Santa Clara County,B.1.36,2020-12-07,1
1257,Santa Clara County,B.1.36,2020-12-21,1
1258,Santa Clara County,B.1.360,2020-12-07,3
1259,Santa Clara County,B.1.360,2021-01-04,2
1260,Santa Clara County,B.1.361,2020-10-19,1
1261,Santa Clara County,B.1.363,2020-06-22,1
1262,Santa Clara County,B.1.369,2020-05-11,1
1263,Santa Clara County,B.1.369,2020-06-15,1
1264,Santa Clara County,B.1.369,2020-06-22,4
1265,Santa Clara County,B.1.369,2020-07-20,2
1266,Santa Clara County,B.1.369,2020-07-27,3
1267,Santa Clara County,B.1.369,2020-08-24,3
1268,Santa Clara County,B.1.369,2020-09-14,2
1269,Santa Clara County,B.1.369,2020-09-28,4
1270,Santa Clara County,B.1.369,2020-10-05,2
1271,Santa Clara County,B.1.369,2020-10-12,1
1272,Santa Clara County,B.1.369,2020-10-26,2
1273,Santa Clara County,B.1.369,2020-12-21,1
1274,Santa Clara County,B.1.384,2020-04-27,1
1275,Santa Clara County,B.1.396,2020-10-19,1
1276,Santa Clara County,B.1.396,2020-10-26,1
1277,Santa Clara County,B.1.396,2020-11-09,1
1278,Santa Clara County,B.1.397,2020-11-23,2
1279,Santa Clara County,B.1.398,2020-09-14,1
1280,Santa Clara County,B.1.398,2020-09-21,3
1281,Santa Clara County,B.1.399,2020-07-20,1
1282,Santa Clara County,B.1.399,2020-07-27,2
1283,Santa Clara County,B.1.399,2020-08-17,1
1284,Santa Clara County,B.1.399,2020-09-07,8
1285,Santa Clara County,B.1.399,2020-09-28,5
1286,Santa Clara County,B.1.399,2020-10-05,12
1287,Santa Clara County,B.1.399,2020-10-12,27
1288,Santa Clara County,B.1.399,2020-10-19,17
1289,Santa Clara County,B.1.399,2020-10-26,4
1290,Santa Clara County,B.1.399,2020-11-02,24
1291,Santa Clara County,B.1.399,2020-11-09,5
1292,Santa Clara County,B.1.399,2020-11-16,1
1293,Santa Clara County,B.1.399,2020-11-23,6
1294,Santa Clara County,B.1.399,2020-11-30,2
1295,Santa Clara County,B.1.400,2020-06-22,1
1296,Santa Clara County,B.1.400,2020-07-27,3
1297,Santa Clara County,B.1.400,2020-08-31,6
1298,Santa Clara County,B.1.400,2020-09-07,2
1299,Santa Clara County,B.1.400,2020-12-07,1
1300,Santa Clara County,B.1.400,2020-12-21,2
1301,Santa Clara County,B.1.402,2020-09-07,2
1302,Santa Clara County,B.1.402,2020-09-28,1
1303,Santa Clara County,B.1.402,2020-11-16,1
1304,Santa Clara County,B.1.402,2020-11-23,6
1305,Santa Clara County,B.1.402,2020-11-30,4
1306,Santa Clara County,B.1.402,2020-12-07,1
1307,Santa Clara County,B.1.403,2020-04-13,1
1308,Santa Clara County,B.1.403,2020-07-27,1
1309,Santa Clara County,B.1.403,2020-08-03,1
1310,Santa Clara County,B.1.404,2020-10-19,2
1311,Santa Clara County,B.1.404,2020-11-02,1
1312,Santa Clara County,B.1.404,2020-11-09,1
1313,Santa Clara County,B.1.404,2020-12-07,2
1314,Santa Clara County,B.1.404,2020-12-14,1
1315,Santa Clara County,B.1.409,2020-12-21,1
1316,Santa Clara County,B.1.420,2020-12-07,1
1317,Santa Clara County,B.1.423,2020-11-16,1
1318,Santa Clara County,B.1.427,2020-11-23,6
1319,Santa Clara County,B.1.427,2020-11-30,17
1320,Santa Clara County,B.1.427,2020-12-07,15
1321,Santa Clara County,B.1.427,2020-12-14,21
1322,Santa Clara County,B.1.427,2020-12-21,26
1323,Santa Clara County,B.1.427,2020-12-28,11
1324,Santa Clara County,B.1.427,2021-01-04,3
1325,Santa Clara County,B.1.429,2020-11-16,2
1326,Santa Clara County,B.1.429,2020-11-23,5
1327,Santa Clara County,B.1.429,2020-11-30,6
1328,Santa Clara County,B.1.429,2020-12-07,19
1329,Santa Clara County,B.1.429,2020-12-14,5
1330,Santa Clara County,B.1.429,2020-12-21,12
1331,Santa Clara County,B.1.429,2020-12-28,13
1332,Santa Clara County,B.1.429,2021-01-04,8
1333,Santa Clara County,B.1.443,2020-05-18,1
1334,Santa Clara County,B.1.443,2020-06-22,1
1335,Santa Clara County,B.1.452,2020-04-06,1
1336,Santa Clara County,B.1.452,2020-05-18,7
1337,Santa Clara County,B.1.452,2020-05-25,2
1338,Santa Clara County,B.1.452,2020-06-01,1
1339,Santa Clara County,B.1.452,2020-06-08,1
1340,Santa Clara County,B.1.452,2020-06-15,1
1341,Santa Clara County,B.1.452,2020-06-22,1
1342,Santa Clara County,B.1.452,2020-06-29,2
1343,Santa Clara County,B.1.452,2020-07-06,2
1344,Santa Clara County,B.1.452,2020-07-13,1
1345,Santa Clara County,B.1.452,2020-07-27,1
1346,Santa Clara County,B.1.453,2020-05-18,1
1347,Santa Clara County,B.1.453,2020-05-25,2
1348,Santa Clara County,B.1.453,2020-06-08,3
1349,Santa Clara County,B.1.453,2020-06-29,1
1350,Santa Clara County,B.1.453,2020-07-06,1
1351,Santa Clara County,B.1.453,2020-10-05,1
1352,Santa Clara County,B.1.453,2020-10-12,1
1353,Santa Clara County,B.1.453,2020-10-26,3
1354,Santa Clara County,B.1.453,2020-11-23,1
1355,Santa Clara County,B.1.503,2020-04-13,1
1356,Santa Clara County,B.1.503,2020-04-20,3
1357,Santa Clara County,B.1.503,2020-04-27,2
1358,Santa Clara County,B.1.503,2020-05-04,1
1359,Santa Clara County,B.1.503,2020-05-11,2
1360,Santa Clara County,B.1.503,2020-05-18,9
1361,Santa Clara County,B.1.503,2020-05-25,8
1362,Santa Clara County,B.1.503,2020-06-01,1
1363,Santa Clara County,B.1.503,2020-06-08,10
1364,Santa Clara County,B.1.503,2020-06-15,4
1365,Santa Clara County,B.1.503,2020-06-22,9
1366,Santa Clara County,B.1.503,2020-06-29,1
1367,Santa Clara County,B.1.503,2020-07-06,1
1368,Santa Clara County,B.1.503,2020-07-13,1
1369,Santa Clara County,B.1.503,2020-07-20,1
1370,Santa Clara County,B.1.503,2020-07-27,1
1371,Santa Clara County,B.1.503,2020-09-07,2
1372,Santa Clara County,B.1.509,2020-05-25,1
1373,Santa Clara County,B.1.521,2020-04-06,1
1374,Santa Clara County,B.1.523,2020-11-09,1
1375,Santa Clara County,B.1.523,2020-12-07,1
1376,Santa Clara County,B.1.523,2020-12-21,1
1377,Santa Clara County,B.1.9,2020-04-06,1
1378,Santa Clara County,B.19,2020-03-30,1
1379,Santa Clara County,B.19,2020-04-06,19
1380,Santa Clara County,B.19,2020-04-13,3
1381,Santa Clara County,B.19,2020-04-20,1
1382,Santa Clara County,B.19,2020-04-27,1
1383,Santa Clara County,B.19,2020-05-18,1
1384,Santa Clara County,B.20,2020-04-06,8
1385,Santa Clara County,B.20,2020-04-13,27
1386,Santa Clara County,B.20,2020-04-20,1
1387,Santa Clara County,B.20,2020-05-04,3
1388,Santa Clara County,B.20,2020-05-18,2
1389,Santa Clara County,B.3,2020-04-06,1
1390,Santa Clara County,B.46,2020-04-13,28
1391,Santa Clara County,B.46,2020-04-20,14
1392,Santa Clara County,B.46,2020-04-27,1
1393,Santa Clara County,B.46,2020-05-11,2
1394,Santa Clara County,B.6,2020-04-06,1
1395,Sonoma county,A.1,2020-05-11,1
1396,Sonoma county,B.1,2020-05-04,4
1397,Sonoma county,B.1.1.167,2020-06-01,1
1398,Sonoma county,B.1.106,2020-05-04,1
1399,Sonoma county,B.1.239,2020-05-25,1
1400,Sonoma county,B.1.243,2020-05-25,3
1401,Sonoma county,B.1.243,2020-06-01,1
1402,Sonoma county,B.1.400,2020-05-04,1
1403,Sonoma county,B.1.400,2020-05-18,3
1404,Sonoma county,B.1.400,2020-05-25,3
1405,Tulare County,B.1,2020-05-18,8
1406,Tulare County,B.1,2020-06-01,2
1407,Tulare County,B.1.2,2020-10-05,3
1408,Tulare County,B.1.2,2020-10-26,3
1409,Tulare County,B.1.240,2020-10-12,1
1410,Tulare County,B.1.243,2020-09-21,1
1411,Tulare County,B.1.243,2020-09-28,1
1412,Tulare County,B.1.243,2020-10-05,1
1413,Tulare County,B.1.369,2020-10-05,4
1414,Tuolumne County,B.1,2020-08-24,1
1415,Tuolumne County,B.1.243,2020-07-13,1
1416,Tuolumne County,B.1.243,2020-08-24,1
1417,Ventura County,A.1,2020-03-23,2
1418,Ventura County,B,2020-03-23,1
1419,Ventura County,B.1,2020-03-09,1
1420,Ventura County,B.1,2020-03-16,1
1421,Ventura County,B.1,2020-03-23,3
1422,Ventura County,B.1,2020-03-30,6
1423,Ventura County,B.1,2020-04-06,3
